event_id,timestamp,station_id,tool_id,controller_id,model_code,program_id,fastening_point,batch_id,shift,torque_nm,angle_deg,current_a,cycle_time_s,retry_count,result,alarm_code,calibration_days_remaining,scenario_label
EVT-00571,2026-07-14T09:43:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-01,A,57.142,103.395,6.641,4.834,0,OK,,38,normal
EVT-00053,2026-07-14T09:44:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-01,A,31.856,81.446,6.093,4.759,0,OK,,38,normal
EVT-00352,2026-07-14T09:44:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-01,A,47.545,93.694,6.626,4.667,0,OK,,37,normal
EVT-00721,2026-07-14T09:44:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-01,A,63.586,113.786,6.779,4.964,0,OK,,38,normal
EVT-00203,2026-07-14T09:45:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-01,A,39.378,89.897,6.119,4.629,0,OK,,38,normal
EVT-00572,2026-07-14T09:45:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-01,A,57.156,102.207,6.565,5.033,0,OK,,38,normal
EVT-00054,2026-07-14T09:46:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-01,A,31.673,84.736,6.327,4.677,0,OK,,38,normal
EVT-00353,2026-07-14T09:46:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-01,A,48.773,93.33,6.382,4.702,0,OK,,37,normal
EVT-00722,2026-07-14T09:46:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-01,A,64.19,112.512,6.724,5.096,0,OK,,38,normal
EVT-00204,2026-07-14T09:47:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-01,A,40.361,91.485,6.387,4.735,0,OK,,38,normal
EVT-00573,2026-07-14T09:47:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-01,A,56.374,106.025,6.646,4.749,0,OK,,38,normal
EVT-00055,2026-07-14T09:48:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-01,A,31.032,80.711,6.343,4.714,0,OK,,38,normal
EVT-00354,2026-07-14T09:48:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-01,A,49.236,94.217,6.401,4.758,0,OK,,37,normal
EVT-00723,2026-07-14T09:48:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-01,A,64.34,112.648,6.509,4.955,0,OK,,38,normal
EVT-00205,2026-07-14T09:49:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-01,A,40.157,91.602,6.216,4.958,0,OK,,38,normal
EVT-00574,2026-07-14T09:49:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-01,A,55.629,106.803,6.59,4.879,0,OK,,38,normal
EVT-00056,2026-07-14T09:50:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.218,85.06,5.992,4.696,0,OK,,38,normal
EVT-00355,2026-07-14T09:50:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-01,A,47.585,92.733,6.363,4.796,0,OK,,36,normal
EVT-00724,2026-07-14T09:50:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-01,A,64.393,113.4,6.668,4.958,0,OK,,38,normal
EVT-00206,2026-07-14T09:51:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.43,90.368,6.34,4.766,0,OK,,38,normal
EVT-00575,2026-07-14T09:51:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-01,A,54.582,102.616,6.69,4.892,0,OK,,38,normal
EVT-00057,2026-07-14T09:52:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.264,86.596,6.159,4.775,0,OK,,38,normal
EVT-00356,2026-07-14T09:52:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.192,95.365,6.517,4.666,0,OK,,36,normal
EVT-00725,2026-07-14T09:52:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-01,A,64.327,112.433,6.727,4.804,0,OK,,38,normal
EVT-00207,2026-07-14T09:53:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.417,91.465,6.164,4.678,0,OK,,38,normal
EVT-00576,2026-07-14T09:53:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.414,104.296,6.728,4.764,0,OK,,38,normal
EVT-00058,2026-07-14T09:54:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.691,84.264,6.349,4.575,0,OK,,38,normal
EVT-00357,2026-07-14T09:54:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,47.61,92.362,6.45,4.746,0,OK,,36,normal
EVT-00726,2026-07-14T09:54:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.97,111.976,6.649,4.844,0,OK,,38,normal
EVT-00208,2026-07-14T09:55:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.994,88.489,6.316,4.771,0,OK,,38,normal
EVT-00577,2026-07-14T09:55:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.903,103.241,6.398,4.885,0,OK,,38,normal
EVT-00059,2026-07-14T09:56:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.687,81.273,6.072,4.67,0,OK,,38,normal
EVT-00358,2026-07-14T09:56:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.008,94.47,6.582,4.858,0,OK,,36,normal
EVT-00727,2026-07-14T09:56:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.213,114.582,6.598,5.13,0,OK,,38,normal
EVT-00209,2026-07-14T09:57:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,41.529,92.052,6.363,4.698,0,OK,,38,normal
EVT-00578,2026-07-14T09:57:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.034,99.679,6.498,5.151,0,OK,,38,normal
EVT-00060,2026-07-14T09:58:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.454,80.534,6.203,4.723,0,OK,,38,normal
EVT-00359,2026-07-14T09:58:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.325,97.87,6.549,4.806,0,OK,,36,normal
EVT-00728,2026-07-14T09:58:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.495,110.589,6.581,4.932,0,OK,,38,normal
EVT-00210,2026-07-14T09:59:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.664,89.236,6.103,4.552,0,OK,,38,normal
EVT-00579,2026-07-14T09:59:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.864,101.951,6.508,4.798,0,OK,,38,normal
EVT-00061,2026-07-14T10:00:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.987,75.792,6.208,4.769,0,OK,,38,normal
EVT-00360,2026-07-14T10:00:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.648,94.534,6.459,4.959,0,OK,,36,normal
EVT-00729,2026-07-14T10:00:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.944,113.623,6.622,4.831,0,OK,,38,normal
EVT-00211,2026-07-14T10:01:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.258,90.32,6.174,4.863,0,OK,,38,normal
EVT-00580,2026-07-14T10:01:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.367,102.258,6.633,5.028,0,OK,,38,normal
EVT-00062,2026-07-14T10:02:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.425,83.018,6.219,4.72,0,OK,,38,normal
EVT-00361,2026-07-14T10:02:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,47.864,96.646,6.703,4.953,0,OK,,35,normal
EVT-00730,2026-07-14T10:02:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.997,111.109,6.434,4.926,0,OK,,38,normal
EVT-00212,2026-07-14T10:03:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.397,88.494,6.292,4.75,0,OK,,38,normal
EVT-00581,2026-07-14T10:03:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.881,105.118,6.764,4.822,0,OK,,38,normal
EVT-00063,2026-07-14T10:04:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.46,79.123,6.03,4.516,0,OK,,38,normal
EVT-00362,2026-07-14T10:04:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,46.853,95.521,6.247,4.483,0,OK,,35,normal
EVT-00731,2026-07-14T10:04:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.806,110.45,6.56,4.933,0,OK,,38,normal
EVT-00213,2026-07-14T10:05:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.22,87.139,6.341,4.825,0,OK,,38,normal
EVT-00582,2026-07-14T10:05:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,57.026,104.373,6.697,5.028,0,OK,,38,normal
EVT-00064,2026-07-14T10:06:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.041,81.39,6.234,4.7,0,OK,,38,normal
EVT-00363,2026-07-14T10:06:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.486,96.122,6.616,4.81,0,OK,,35,normal
EVT-00732,2026-07-14T10:06:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.315,112.237,6.937,5.009,0,OK,,38,normal
EVT-00214,2026-07-14T10:07:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.108,86.909,6.246,4.656,0,OK,,38,normal
EVT-00583,2026-07-14T10:07:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,54.938,105.212,6.499,4.897,0,OK,,38,normal
EVT-00065,2026-07-14T10:08:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.951,86.104,6.17,4.665,0,OK,,38,normal
EVT-00364,2026-07-14T10:08:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,47.232,95.055,6.48,4.803,0,OK,,35,normal
EVT-00733,2026-07-14T10:08:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,62.534,112.739,6.636,4.982,0,OK,,38,normal
EVT-00215,2026-07-14T10:09:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,38.942,93.92,6.428,4.51,0,OK,,38,normal
EVT-00584,2026-07-14T10:09:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.936,101.789,6.504,4.848,0,OK,,38,normal
EVT-00066,2026-07-14T10:10:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.321,80.267,6.244,4.529,0,OK,,38,normal
EVT-00365,2026-07-14T10:10:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,47.127,93.686,6.585,4.944,0,OK,,35,normal
EVT-00734,2026-07-14T10:10:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.272,112.397,6.582,5.015,0,OK,,38,normal
EVT-00216,2026-07-14T10:11:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.288,89.409,6.149,4.759,0,OK,,38,normal
EVT-00585,2026-07-14T10:11:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.866,106.772,6.671,4.897,0,OK,,38,normal
EVT-00067,2026-07-14T10:12:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.133,82.534,6.091,4.64,0,OK,,38,normal
EVT-00366,2026-07-14T10:12:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,47.465,98.281,6.318,4.758,0,OK,,35,normal
EVT-00735,2026-07-14T10:12:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.103,114.003,6.942,4.937,0,OK,,38,normal
EVT-00217,2026-07-14T10:13:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,41.029,89.731,6.084,4.879,0,OK,,38,normal
EVT-00586,2026-07-14T10:13:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.146,107.842,6.706,4.832,0,OK,,38,normal
EVT-00068,2026-07-14T10:14:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.279,83.002,6.036,4.579,0,OK,,38,normal
EVT-00367,2026-07-14T10:14:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.308,96.254,6.133,4.938,0,OK,,34,normal
EVT-00736,2026-07-14T10:14:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.703,110.865,6.811,5.043,0,OK,,38,normal
EVT-00218,2026-07-14T10:15:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.089,90.6,6.127,4.928,0,OK,,38,normal
EVT-00587,2026-07-14T10:15:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.802,99.229,6.596,4.631,0,OK,,38,normal
EVT-00069,2026-07-14T10:16:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.353,82.771,6.095,4.742,0,OK,,38,normal
EVT-00368,2026-07-14T10:16:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,46.808,94.28,6.399,4.876,0,OK,,34,normal
EVT-00737,2026-07-14T10:16:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,65.344,113.564,6.888,5.032,0,OK,,38,normal
EVT-00219,2026-07-14T10:17:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.97,88.348,6.376,4.63,0,OK,,38,normal
EVT-00588,2026-07-14T10:17:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.459,100.29,6.704,4.783,0,OK,,38,normal
EVT-00070,2026-07-14T10:18:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.179,80.71,6.311,4.675,0,OK,,38,normal
EVT-00369,2026-07-14T10:18:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,49.012,93.25,6.564,4.88,0,OK,,34,normal
EVT-00738,2026-07-14T10:18:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.599,109.696,6.754,4.975,0,OK,,38,normal
EVT-00220,2026-07-14T10:19:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.05,88.579,6.166,4.726,0,OK,,38,normal
EVT-00589,2026-07-14T10:19:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.137,102.6,6.7,4.931,0,OK,,38,normal
EVT-00071,2026-07-14T10:20:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.377,81.97,5.834,4.749,0,OK,,38,normal
EVT-00370,2026-07-14T10:20:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,47.851,90.716,6.19,5.013,0,OK,,34,normal
EVT-00739,2026-07-14T10:20:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.312,113.112,6.82,4.94,0,OK,,38,normal
EVT-00221,2026-07-14T10:21:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.541,88.9,6.283,4.689,0,OK,,38,normal
EVT-00590,2026-07-14T10:21:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.309,107.016,6.507,4.965,0,OK,,38,normal
EVT-00072,2026-07-14T10:22:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,30.992,85.115,6.115,4.646,0,OK,,38,normal
EVT-00371,2026-07-14T10:22:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,47.293,95.916,6.362,4.717,0,OK,,34,normal
EVT-00740,2026-07-14T10:22:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.862,110.514,6.785,4.955,0,OK,,38,normal
EVT-00222,2026-07-14T10:23:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.173,88.68,5.99,4.75,0,OK,,38,normal
EVT-00591,2026-07-14T10:23:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.25,100.241,6.54,5.048,0,OK,,38,normal
EVT-00073,2026-07-14T10:24:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.587,82.357,6.152,4.609,0,OK,,38,normal
EVT-00372,2026-07-14T10:24:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.103,91.306,6.393,4.71,0,OK,,34,normal
EVT-00741,2026-07-14T10:24:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.607,111.037,6.773,5.161,0,OK,,38,normal
EVT-00223,2026-07-14T10:25:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,41.678,89.146,6.314,4.893,0,OK,,38,normal
EVT-00592,2026-07-14T10:25:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.155,103.558,6.554,4.954,0,OK,,38,normal
EVT-00074,2026-07-14T10:26:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.132,81.991,6.222,4.519,0,OK,,38,normal
EVT-00373,2026-07-14T10:26:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.107,95.357,6.277,4.81,0,OK,,33,normal
EVT-00742,2026-07-14T10:26:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.147,112.195,6.723,5.016,0,OK,,38,normal
EVT-00224,2026-07-14T10:27:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.005,93.053,6.136,4.565,0,OK,,38,normal
EVT-00593,2026-07-14T10:27:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.794,106.752,6.381,5.093,0,OK,,38,normal
EVT-00075,2026-07-14T10:28:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.923,81.038,6.058,4.564,0,OK,,38,normal
EVT-00374,2026-07-14T10:28:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.588,94.601,6.301,4.713,0,OK,,33,normal
EVT-00743,2026-07-14T10:28:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,62.773,108.997,6.546,5.122,0,OK,,38,normal
EVT-00225,2026-07-14T10:29:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.356,90.064,6.389,4.529,0,OK,,38,normal
EVT-00594,2026-07-14T10:29:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.755,103.108,6.538,4.922,0,OK,,38,normal
EVT-00076,2026-07-14T10:30:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.543,85.253,6.086,4.575,0,OK,,38,normal
EVT-00375,2026-07-14T10:30:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,47.113,94.013,6.395,4.95,0,OK,,33,normal
EVT-00744,2026-07-14T10:30:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.009,110.206,6.718,4.894,0,OK,,38,normal
EVT-00226,2026-07-14T10:31:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.754,91.651,6.375,4.945,0,OK,,38,normal
EVT-00595,2026-07-14T10:31:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.714,101.175,6.378,4.712,0,OK,,38,normal
EVT-00077,2026-07-14T10:32:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.856,81.285,6.165,4.561,0,OK,,38,normal
EVT-00376,2026-07-14T10:32:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.444,94.026,6.643,4.891,0,OK,,33,normal
EVT-00745,2026-07-14T10:32:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.301,112.772,6.912,5.008,0,OK,,38,normal
EVT-00227,2026-07-14T10:33:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.148,88.817,6.201,4.804,0,OK,,38,normal
EVT-00596,2026-07-14T10:33:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.681,101.634,6.692,4.966,0,OK,,38,normal
EVT-00078,2026-07-14T10:34:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,30.438,81.753,6.127,4.922,0,OK,,38,normal
EVT-00377,2026-07-14T10:34:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.56,95.42,6.459,4.886,0,OK,,33,normal
